Boresight,snr_thresh_db,Rx Beam Index (YOLO Predicted),Initial SNR (dB),Offset Error
-15,7.02,41,20.66102041937131,0.0
-15,7.02,41,20.66102041937131,0.0
-15,7.02,41,20.66102041937131,0.0
-14,7.02,41,20.137042811436928,0.0
-14,7.02,41,20.137042811436928,0.0
-14,7.02,40,20.684931335855552,0.0
-14,7.02,40,20.684931335855552,0.0
-14,7.02,40,20.684931335855552,0.0
-14,7.02,40,20.684931335855552,0.0
-14,7.02,40,20.684931335855552,0.0
-14,7.02,40,20.684931335855552,0.0
-14,7.02,40,20.684931335855552,0.0
-14,7.02,40,20.684931335855552,0.0
-14,7.02,39,20.76877690563053,0.0
-14,7.02,39,20.76877690563053,0.0
-14,7.02,40,20.684931335855552,0.0
-14,7.02,40,20.684931335855552,0.0
-14,7.02,40,20.684931335855552,0.0
-14,7.02,40,20.684931335855552,0.0
-14,7.02,40,20.684931335855552,0.0
-14,7.02,40,20.684931335855552,0.0
-14,7.02,40,20.684931335855552,0.0
