Boresight,snr_thresh_db,Rx Beam Index (YOLO Predicted),Initial SNR (dB),Offset Error
-21,34.22,43,37.6240231452588,0.0
-21,34.22,43,37.77375113254328,0.0
-21,34.22,43,37.59006303913947,0.0
-21,34.22,43,37.58878016555793,0.0
-21,34.22,43,37.58363279777251,0.0
-21,34.22,43,37.55197316790868,0.0
-21,34.22,43,37.74760491327738,0.0
-21,34.22,43,37.88152975442988,0.0
-20,34.22,43,36.910667950881695,0.0
-20,34.22,43,36.941430213338194,0.0
-20,34.22,42,37.91087344422118,0.0
-20,34.22,42,37.812776424563296,0.0
-20,34.22,42,38.199411443230325,0.0
-20,34.22,42,38.19473900660797,0.0
-20,34.22,42,37.91827687923305,0.0
-20,34.22,42,37.96319398661635,0.0
-20,34.22,42,38.02668677096698,0.0
-20,34.22,42,37.99578187379701,0.0
-20,34.22,42,37.99408004330658,0.0
-20,34.22,42,37.92882393714128,0.0
-20,34.22,42,38.017887534924846,0.0
-20,34.22,42,37.88263795919734,0.0
-19,34.22,42,37.08073778213664,0.0
-19,34.22,42,37.08586204506528,0.0
-19,34.22,42,36.98801505467503,0.0
-19,34.22,42,37.04094114653736,0.0
-19,34.22,42,37.0492188285236,0.0
-19,34.22,41,36.9805709904855,0.0
-19,34.22,41,38.17766652108352,0.0
-19,34.22,41,38.23150808141636,0.0
-19,34.22,42,37.43404574233534,0.0
-19,34.22,42,37.33870202559846,0.0
-19,34.22,42,37.36614501424136,0.0
-19,34.22,42,37.52257103566244,0.0
-19,34.22,42,37.17340945652995,0.0
-18,34.22,42,36.9804805897824,0.0
-18,34.22,41,36.97270238677887,0.0
-18,34.22,41,37.129266884174704,0.0
-18,34.22,41,36.78536511330358,0.0
-18,34.22,41,36.753684441637006,0.0
-18,34.22,41,37.31223278319977,0.0
-18,34.22,41,37.43595159595047,0.0
-18,34.22,41,37.34975126284197,0.0
-18,34.22,41,37.380104436487386,0.0
-18,34.22,41,37.23319124706449,0.0
-18,34.22,41,37.267188157276095,0.0
-18,34.22,41,36.90607128546306,0.0
-18,34.22,41,36.86313471932846,0.0
-17,34.22,41,36.06446193156133,0.0
-17,34.22,41,35.9397262822518,0.0
-17,34.22,40,37.445214599423664,0.0
-17,34.22,40,38.04713308962843,0.0
-17,34.22,40,37.83962014788517,0.0
