Boresight Angle,snr_thresh_db,Rx Beam Index (YOLO Predicted),Initial SNR (dB),Offset Error
11,26.620599913279626,22,27.588860723325546,0.0
11,26.620599913279626,22,27.528265407196287,0.0
11,26.620599913279626,22,27.44010761837864,0.0
11,26.620599913279626,22,27.42581567793267,0.0
11,26.620599913279626,22,27.77146420856569,0.0
11,26.620599913279626,22,27.67541402806163,0.0
11,26.620599913279626,22,27.57520485007813,0.0
11,26.620599913279626,22,27.592783133117397,0.0
11,26.620599913279626,22,27.278022214527034,0.0
11,26.620599913279626,22,27.37114326712642,0.0
12,26.620599913279626,22,26.16386156062238,-1.0
12,26.620599913279626,21,28.93821487225847,0.0
12,26.620599913279626,21,28.774024216015583,0.0
12,26.620599913279626,21,28.693028626969188,0.0
12,26.620599913279626,21,28.719577888684757,0.0
12,26.620599913279626,21,28.6894824821868,0.0
12,26.620599913279626,21,29.103257441137217,0.0
12,26.620599913279626,21,28.760338788457965,0.0
12,26.620599913279626,21,28.99391268429793,0.0
12,26.620599913279626,21,28.700497970897445,0.0
12,26.620599913279626,21,28.748978630024496,0.0
12,26.620599913279626,21,28.632114732707613,0.0
12,26.620599913279626,21,28.8245324816751,0.0
12,26.620599913279626,21,28.768279551217205,0.0
12,26.620599913279626,21,28.705404484829984,0.0
12,26.620599913279626,21,28.67336131316324,0.0
13,26.620599913279626,21,28.63995511376728,0.0
13,26.620599913279626,20,28.144771907140267,0.0
13,26.620599913279626,20,28.46067712337608,0.0
13,26.620599913279626,20,28.33588003652401,0.0
13,26.620599913279626,20,28.361854444259933,0.0
13,26.620599913279626,20,28.37236646822545,0.0
13,26.620599913279626,20,28.370882980798385,0.0
13,26.620599913279626,20,28.36150302832519,0.0
13,26.620599913279626,20,28.51365425072856,0.0
13,26.620599913279626,20,28.3082662286183,0.0
13,26.620599913279626,20,28.237960074940084,0.0
13,26.620599913279626,20,28.554550591205604,0.0
13,26.620599913279626,21,28.601164736275607,0.0
13,26.620599913279626,21,27.419342722846707,0.0
13,26.620599913279626,20,27.471592733694337,0.0
13,26.620599913279626,20,28.33455608772853,0.0
13,26.620599913279626,20,28.225562115223184,0.0
14,26.620599913279626,20,26.72307112943905,0.0
14,26.620599913279626,19,26.535741522437867,0.0
14,26.620599913279626,19,28.636607838944656,0.0
14,26.620599913279626,20,26.81559133716251,0.0
14,26.620599913279626,20,27.057710428133795,0.0
14,26.620599913279626,20,26.745399520093088,0.0
14,26.620599913279626,20,26.928736982238902,0.0
14,26.620599913279626,20,26.97206861552653,0.0
14,26.620599913279626,20,26.885615509491664,0.0
14,26.620599913279626,20,26.885975770994197,0.0
14,26.620599913279626,20,27.00989802183056,0.0
14,26.620599913279626,20,27.17933526370496,0.0
14,26.620599913279626,20,27.37627333250849,0.0
14,26.620599913279626,20,27.34867893819831,0.0
14,26.620599913279626,20,27.61715275258846,0.0
14,26.620599913279626,20,27.43418667686893,0.0
14,26.620599913279626,20,27.446513930951227,0.0
15,26.620599913279626,20,25.36735798427657,-1.0
15,26.620599913279626,19,28.17924486225808,0.0
15,26.620599913279626,19,28.266070757018117,0.0
15,26.620599913279626,19,28.569348702746844,0.0
15,26.620599913279626,19,28.329724891998367,0.0
15,26.620599913279626,19,28.280233276587538,0.0
15,26.620599913279626,19,28.50343911288184,0.0
15,26.620599913279626,19,28.27346165322848,0.0
15,26.620599913279626,19,28.477106722340917,0.0
15,26.620599913279626,19,28.481080384849648,0.0
15,26.620599913279626,19,28.51280148569196,0.0
15,26.620599913279626,19,28.52171278520265,0.0
15,26.620599913279626,19,28.50281046921228,0.0
15,26.620599913279626,19,27.90026614400678,0.0
15,26.620599913279626,19,27.81336070479803,0.0
15,26.620599913279626,19,28.396078328422483,0.0
16,26.620599913279626,19,28.4758617739504,0.0
16,26.620599913279626,18,27.982932909974643,0.0
16,26.620599913279626,18,27.794195619695135,0.0
16,26.620599913279626,18,28.45944702781903,0.0
16,26.620599913279626,18,28.45019882828786,0.0
16,26.620599913279626,19,27.232017322932748,0.0
16,26.620599913279626,19,27.587553656527163,0.0
16,26.620599913279626,19,27.144907242070936,0.0
16,26.620599913279626,18,27.55848261535418,0.0
16,26.620599913279626,18,28.112632392922563,0.0
16,26.620599913279626,18,28.075803846290697,0.0
16,26.620599913279626,18,27.84450987164764,0.0
16,26.620599913279626,18,27.8362167876418,0.0
16,26.620599913279626,18,27.933919487400907,0.0
16,26.620599913279626,18,28.0118324698116,0.0
16,26.620599913279626,18,27.82519597111956,0.0
16,26.620599913279626,18,27.72768303328541,0.0
17,26.620599913279626,18,27.48663683861765,0.0
17,26.620599913279626,18,27.395452829333703,0.0
17,26.620599913279626,18,27.328774709650794,0.0
17,26.620599913279626,18,27.186638458148742,0.0
17,26.620599913279626,18,27.12270272709931,0.0
17,26.620599913279626,18,27.11323492175726,0.0
17,26.620599913279626,18,27.191819746914504,0.0
17,26.620599913279626,18,26.71127228685508,0.0
17,26.620599913279626,18,27.218116787024016,0.0
17,26.620599913279626,18,26.7670359224347,0.0
17,26.620599913279626,18,26.96248403437508,0.0
17,26.620599913279626,18,26.885961953292565,0.0
17,26.620599913279626,18,27.33760163615113,0.0
17,26.620599913279626,18,27.190712760412424,0.0
17,26.620599913279626,18,26.999139693548276,0.0
17,26.620599913279626,18,27.626990194360346,0.0
17,26.620599913279626,18,27.26544742653143,0.0
18,26.620599913279626,18,26.882636846638757,0.0
18,26.620599913279626,17,27.29270545451784,0.0
18,26.620599913279626,17,27.46679216267849,0.0
18,26.620599913279626,17,27.74349631805393,0.0
18,26.620599913279626,17,27.72530519264185,0.0
18,26.620599913279626,17,27.780948800690037,0.0
18,26.620599913279626,17,27.53195731363398,0.0
18,26.620599913279626,17,27.44479027719187,0.0
18,26.620599913279626,17,27.420075845095678,0.0
18,26.620599913279626,17,27.431404290917484,0.0
18,26.620599913279626,17,27.384370421680764,0.0
18,26.620599913279626,17,27.54666203451552,0.0
18,26.620599913279626,17,27.423493763208626,0.0
18,26.620599913279626,17,27.104865494965985,0.0
18,26.620599913279626,17,27.444695165105863,0.0
18,26.620599913279626,17,27.68032037898326,0.0
18,26.620599913279626,17,27.544259535930472,0.0
18,26.620599913279626,17,27.615715885780013,0.0
19,26.620599913279626,17,27.07907641825993,0.0
19,26.620599913279626,16,27.749032808817937,0.0
19,26.620599913279626,16,27.73356655050957,0.0
19,26.620599913279626,16,28.020580731051865,0.0
19,26.620599913279626,16,28.17659190593819,0.0
19,26.620599913279626,16,27.578532400978155,0.0
19,26.620599913279626,16,27.71513764560121,0.0
19,26.620599913279626,16,27.990035755419637,0.0
19,26.620599913279626,16,27.682885028842364,0.0
19,26.620599913279626,16,28.152262917778216,0.0
19,26.620599913279626,16,28.0287188160914,0.0
19,26.620599913279626,16,28.274457550066025,0.0
19,26.620599913279626,16,28.379088102632444,0.0
19,26.620599913279626,16,28.33724971007286,0.0
19,26.620599913279626,16,28.31150417097806,0.0
19,26.620599913279626,16,28.034319799021723,0.0
19,26.620599913279626,16,28.16312356234153,0.0
20,26.620599913279626,16,26.49879795791181,0.0
20,26.620599913279626,15,28.386780424479056,0.0
20,26.620599913279626,15,28.37047334159912,0.0
20,26.620599913279626,15,28.49623767799035,0.0
20,26.620599913279626,15,28.707581061096302,0.0
20,26.620599913279626,15,28.435179592125746,0.0
20,26.620599913279626,15,28.18608519650234,0.0
20,26.620599913279626,15,28.272458080385945,0.0
20,26.620599913279626,15,28.428753322927285,0.0
20,26.620599913279626,15,28.55524646815288,0.0
20,26.620599913279626,15,28.420108448210947,0.0
20,26.620599913279626,15,28.427862916053407,0.0
20,26.620599913279626,15,28.52288439614016,0.0
20,26.620599913279626,15,28.326179100884797,0.0
20,26.620599913279626,15,28.206242703651924,0.0
20,26.620599913279626,15,28.06657127971161,0.0
20,26.620599913279626,15,28.22855091394071,0.0
21,26.620599913279626,15,27.691646341325345,0.0
21,26.620599913279626,15,27.473038972919426,0.0
21,26.620599913279626,15,28.109780754223216,0.0
21,26.620599913279626,15,28.035281863327118,0.0
21,26.620599913279626,15,27.809390875049708,0.0
21,26.620599913279626,15,27.88515107730675,0.0
21,26.620599913279626,15,28.114576777816666,0.0
21,26.620599913279626,15,28.216665737208217,0.0
21,26.620599913279626,15,27.829555178802217,0.0
21,26.620599913279626,15,28.00085039443092,0.0
21,26.620599913279626,15,28.06150197124129,0.0
21,26.620599913279626,15,27.981271694479723,0.0
21,26.620599913279626,15,28.16115253766234,0.0
21,26.620599913279626,15,28.080801924016946,0.0
21,26.620599913279626,15,28.138718785078005,0.0
21,26.620599913279626,15,28.108850094484943,0.0
21,26.620599913279626,15,27.905664689702256,0.0
22,26.620599913279626,15,27.99289841061513,0.0
22,26.620599913279626,14,28.401840789093903,0.0
22,26.620599913279626,14,28.17997339006861,0.0
22,26.620599913279626,14,28.358437911203936,0.0
22,26.620599913279626,14,28.12401985223136,0.0
22,26.620599913279626,14,28.26613913246763,0.0
22,26.620599913279626,14,28.540914876918308,0.0
22,26.620599913279626,14,28.64346566880682,0.0
22,26.620599913279626,14,28.71875486629705,0.0
22,26.620599913279626,14,28.469541130554084,0.0
22,26.620599913279626,14,28.254264074519007,0.0
22,26.620599913279626,14,28.469145844407063,0.0
22,26.620599913279626,14,28.54959131394319,0.0
22,26.620599913279626,14,28.372949866794198,0.0
22,26.620599913279626,14,28.41948860544703,0.0
22,26.620599913279626,14,28.340258777280795,0.0
22,26.620599913279626,14,28.418871450885295,0.0
23,26.620599913279626,14,27.486449731664408,0.0
23,26.620599913279626,14,27.43358720432922,0.0
23,26.620599913279626,14,27.585719760099423,0.0
23,26.620599913279626,14,27.292139893449963,0.0
23,26.620599913279626,14,27.30083210699339,0.0
23,26.620599913279626,14,27.250713516442964,0.0
23,26.620599913279626,14,27.112769388381476,0.0
23,26.620599913279626,14,27.15865031077376,0.0
23,26.620599913279626,14,27.00888978807545,0.0
23,26.620599913279626,14,27.00429972139446,0.0
23,26.620599913279626,14,27.139544299941495,0.0
23,26.620599913279626,14,26.93129144676405,0.0
23,26.620599913279626,14,27.193792981490702,0.0
23,26.620599913279626,14,27.14798150611054,0.0
23,26.620599913279626,14,27.121811059841285,0.0
23,26.620599913279626,14,26.485015851545548,0.0
23,26.620599913279626,14,27.70271962665457,0.0
24,26.620599913279626,14,25.71377649579631,-1.0
-32,27.58970004336019,51,11.624405108160971,0.0
-32,27.58970004336019,51,30.061696155970928,0.0
-31,27.58970004336019,51,10.05247346827877,0.0
-31,27.58970004336019,51,29.53422617900537,0.0
-31,27.58970004336019,51,29.347835227357837,0.0
-31,27.58970004336019,51,29.433585505350933,0.0
-31,27.58970004336019,51,29.755857554162013,0.0
-31,27.58970004336019,51,29.4337684002697,0.0
-31,27.58970004336019,51,29.81916084246658,0.0
-31,27.58970004336019,51,29.564706059625024,0.0
-31,27.58970004336019,51,29.49822263698381,0.0
-31,27.58970004336019,51,29.604990918412614,0.0
-31,27.58970004336019,51,29.4791043285582,0.0
-31,27.58970004336019,51,29.62221186144218,0.0
-31,27.58970004336019,51,29.48245049419998,0.0
-31,27.58970004336019,51,29.505409123124277,0.0
-31,27.58970004336019,51,29.38168657886083,0.0
-30,27.58970004336019,51,29.555903008150764,0.0
-30,27.58970004336019,50,29.55184964122099,0.0
-30,27.58970004336019,50,29.432082140537084,0.0
-30,27.58970004336019,50,29.76660534312596,0.0
-30,27.58970004336019,50,29.729102516184625,0.0
-30,27.58970004336019,50,29.98966560313801,0.0
-30,27.58970004336019,50,29.31259056507775,0.0
-30,27.58970004336019,50,29.547517411468533,0.0
-30,27.58970004336019,50,29.265445363202097,0.0
-30,27.58970004336019,50,29.79492571667497,0.0
-30,27.58970004336019,50,29.65953298518918,0.0
-30,27.58970004336019,50,29.75576584793316,0.0
-30,27.58970004336019,50,29.557667514832502,0.0
-30,27.58970004336019,50,29.5367003206018,0.0
-30,27.58970004336019,50,29.63088622497516,0.0
-30,27.58970004336019,50,29.737635953802787,0.0
-30,27.58970004336019,50,29.4105476351752,0.0
-29,27.58970004336019,50,28.796668228606613,0.0
-29,27.58970004336019,50,28.44195688120285,0.0
-29,27.58970004336019,50,28.536037759616043,0.0
-29,27.58970004336019,50,28.26363022690832,0.0
-29,27.58970004336019,50,28.776973002541773,0.0
-29,27.58970004336019,50,28.317355606516276,0.0
-29,27.58970004336019,49,30.05035857258217,0.0
-29,27.58970004336019,50,29.560288498968426,0.0
-29,27.58970004336019,50,28.887879664810427,0.0
-29,27.58970004336019,50,28.8592500883456,0.0
-29,27.58970004336019,50,28.729463855112613,0.0
-29,27.58970004336019,50,28.732027660333152,0.0
-29,27.58970004336019,50,28.30920692830012,0.0
-29,27.58970004336019,50,27.70106167975896,0.0
-29,27.58970004336019,50,29.020723979188386,0.0
-29,27.58970004336019,50,28.90267482760393,0.0
-29,27.58970004336019,50,28.479305888927385,0.0
-28,27.58970004336019,50,28.63865004257022,0.0
-28,27.58970004336019,50,27.01937755990447,-1.0
-28,27.58970004336019,49,28.78939963329369,0.0
-28,27.58970004336019,49,28.783419716811068,0.0
-28,27.58970004336019,49,28.74575269959221,0.0
-28,27.58970004336019,49,28.700938457599783,0.0
-28,27.58970004336019,49,28.7586066476917,0.0
-28,27.58970004336019,49,28.93376113802676,0.0
-28,27.58970004336019,49,29.132751082287577,0.0
-28,27.58970004336019,49,29.128348791153087,0.0
-28,27.58970004336019,49,29.28019001482621,0.0
-28,27.58970004336019,49,29.142499590681723,0.0
-28,27.58970004336019,49,28.91170615396268,0.0
-28,27.58970004336019,49,29.132954632211217,0.0
-28,27.58970004336019,49,29.09656718893202,0.0
-28,27.58970004336019,49,29.028497007867685,0.0
-27,27.58970004336019,49,28.816545308643533,0.0
-27,27.58970004336019,49,28.242464818639903,0.0
-27,27.58970004336019,48,29.711525935833716,0.0
-27,27.58970004336019,48,29.506454223154435,0.0
-27,27.58970004336019,48,29.615611478847192,0.0
-27,27.58970004336019,48,29.540595994976577,0.0
-27,27.58970004336019,48,29.58639600142733,0.0
-27,27.58970004336019,48,29.806900882355396,0.0
-27,27.58970004336019,48,29.785290462035988,0.0
-27,27.58970004336019,48,29.43883826117261,0.0
-27,27.58970004336019,48,30.013801824195436,0.0
-27,27.58970004336019,48,29.34764690719622,0.0
-27,27.58970004336019,48,29.52564907927465,0.0
-27,27.58970004336019,48,29.42918504659473,0.0
-27,27.58970004336019,48,29.55781400420444,0.0
-27,27.58970004336019,48,29.737993845368564,0.0
-27,27.58970004336019,48,29.69515176880106,0.0
-27,27.58970004336019,48,29.863963423357674,0.0
-26,27.58970004336019,48,28.59756410833153,0.0
-26,27.58970004336019,47,28.754019505383184,0.0
-26,27.58970004336019,47,28.937715554154664,0.0
-26,27.58970004336019,47,29.263606291674577,0.0
-26,27.58970004336019,47,29.132809910358965,0.0
-26,27.58970004336019,47,29.043077919815843,0.0
-26,27.58970004336019,47,28.9811611453208,0.0
-26,27.58970004336019,47,29.1891112516373,0.0
-26,27.58970004336019,47,28.87424022773395,0.0
-26,27.58970004336019,47,29.186496115163536,0.0
-26,27.58970004336019,47,29.262289754841305,0.0
-26,27.58970004336019,48,29.07069046262238,0.0
-26,27.58970004336019,48,28.6175406982397,0.0
-26,27.58970004336019,48,28.74491015892024,0.0
-26,27.58970004336019,48,28.341507460293045,0.0
-26,27.58970004336019,47,28.69793281268516,0.0
-26,27.58970004336019,47,29.07307828675616,0.0
-25,27.58970004336019,47,29.02388901187763,0.0
-25,27.58970004336019,47,28.239768741784037,0.0
-25,27.58970004336019,47,27.68172194915921,0.0
-25,27.58970004336019,47,27.607940064919283,0.0
-25,27.58970004336019,47,27.728088707225567,0.0
-25,27.58970004336019,47,27.64936495158437,0.0
-25,27.58970004336019,47,27.71034439487709,0.0
-25,27.58970004336019,47,27.93700006137213,0.0
-25,27.58970004336019,47,27.87343737245171,0.0
-25,27.58970004336019,47,28.17622483548839,0.0
-25,27.58970004336019,47,27.887547723049643,0.0
-25,27.58970004336019,47,28.332151679995896,0.0
-25,27.58970004336019,47,28.07063498042477,0.0
-25,27.58970004336019,47,28.369639913348976,0.0
-25,27.58970004336019,47,28.26163166759286,0.0
-25,27.58970004336019,47,28.660454525806344,0.0
-25,27.58970004336019,47,28.41560612392364,0.0
-24,27.58970004336019,47,26.75832701099923,-1.0
-24,27.58970004336019,46,27.85436053139682,0.0
-24,27.58970004336019,46,28.066426591606167,0.0
-24,27.58970004336019,46,28.3172906040974,0.0
-24,27.58970004336019,46,28.097321683332066,0.0
-24,27.58970004336019,46,27.87492309919844,0.0
-24,27.58970004336019,46,28.22879274447976,0.0
-24,27.58970004336019,46,28.004980734337728,0.0
-24,27.58970004336019,46,28.03744452533863,0.0
-24,27.58970004336019,46,28.22979241609489,0.0
-24,27.58970004336019,46,27.904126572255088,0.0
-24,27.58970004336019,46,27.83265261418457,0.0
-24,27.58970004336019,46,27.97261200262012,0.0
-24,27.58970004336019,46,28.10243268891277,0.0
-24,27.58970004336019,46,28.19527273453765,0.0
-24,27.58970004336019,46,28.453408518018747,0.0
-23,27.58970004336019,46,28.349092847279856,0.0
-23,27.58970004336019,46,26.630555694296937,-1.0
-23,27.58970004336019,46,27.219632747875828,0.0
-23,27.58970004336019,46,27.240801200554287,-1.0
-23,27.58970004336019,46,27.143082724936505,-1.0
-23,27.58970004336019,46,27.19940672619626,-1.0
-23,27.58970004336019,46,27.256417721596684,-1.0
-23,27.58970004336019,46,27.413568727370844,-1.0
-22,27.58970004336019,46,27.019030833228754,-1.0
-22,27.58970004336019,45,27.92785157180043,0.0
-22,27.58970004336019,45,28.006013904346148,0.0
-22,27.58970004336019,45,27.991168744994127,0.0
-22,27.58970004336019,45,27.92339930109392,0.0
-22,27.58970004336019,45,27.935385935609084,0.0
-22,27.58970004336019,45,28.107603003336656,0.0
-22,27.58970004336019,45,28.06950881490848,0.0
-22,27.58970004336019,45,28.11835095003828,0.0
-22,27.58970004336019,45,27.939558736849754,0.0
-22,27.58970004336019,45,28.164009950015757,0.0
-22,27.58970004336019,45,27.698898730091408,0.0
-22,27.58970004336019,45,28.084695813341437,0.0
-22,27.58970004336019,45,28.08377206016493,0.0
-22,27.58970004336019,45,28.27981804289086,0.0
-22,27.58970004336019,45,27.985815134354237,0.0
-22,27.58970004336019,45,28.011052581598108,0.0
-21,27.58970004336019,45,26.36940105371007,-1.0
-21,27.58970004336019,44,29.13319197076124,0.0
-21,27.58970004336019,44,29.205926771877216,0.0
-21,27.58970004336019,44,29.11328014864882,0.0
-21,27.58970004336019,44,29.03468461890601,0.0
-21,27.58970004336019,44,28.73095660043004,0.0
-21,27.58970004336019,44,28.78727977456669,0.0
-21,27.58970004336019,44,28.565651206572944,0.0
