Boresight,snr_thresh_db,Rx Beam Index (YOLO Predicted),Initial SNR (dB),Offset Error
-23,17.78,46,20.74683546079713,0.0
-22,17.78,46,20.154838298055424,0.0
-22,17.78,45,21.000716383417227,0.0
-22,17.78,45,20.853328017282266,0.0
-22,17.78,45,21.29799633240485,0.0
-22,17.78,45,21.41079840454232,0.0
-22,17.78,45,21.259812419607897,0.0
-22,17.78,45,21.31221374872939,0.0
-22,17.78,45,21.12083487525574,0.0
-22,17.78,45,21.05083388512456,0.0
-22,17.78,45,21.22912041810463,0.0
-22,17.78,45,21.199952098229943,0.0
-22,17.78,45,21.46441227695179,0.0
-22,17.78,45,21.37415595442205,0.0
-22,17.78,45,21.315607678628524,0.0
-22,17.78,45,21.391262515082616,0.0
-22,17.78,45,21.47858120286629,0.0
-22,17.78,45,21.3656940686692,0.0
-21,17.78,45,20.328423947707407,0.0
-21,17.78,45,20.43473513298497,0.0
-21,17.78,45,20.31817071690614,0.0
-21,17.78,45,20.506704530078835,0.0
-21,17.78,45,19.969473869600023,0.0
-21,17.78,45,19.97607779283861,0.0
-21,17.78,45,20.04773706642648,0.0
-21,17.78,45,20.23173244955385,0.0
-21,17.78,45,20.50592096231672,0.0
-21,17.78,45,20.401106124457485,0.0
-21,17.78,45,20.103361299438305,0.0
-21,17.78,44,19.972209794670636,0.0
-21,17.78,44,21.25159174865881,0.0
-21,17.78,45,21.39180201327133,0.0
-21,17.78,45,20.29608091336016,0.0
-21,17.78,45,20.200574963370457,0.0
-21,17.78,45,20.27099216153937,0.0
-20,17.78,45,20.211986410338227,0.0
-20,17.78,45,18.77439885141452,0.0
-20,17.78,44,18.61055633240514,0.0
-20,17.78,44,20.810523980120223,0.0
-20,17.78,44,20.67790040790655,0.0
-20,17.78,44,21.02944538898285,0.0
-20,17.78,44,20.971570052711456,0.0
-20,17.78,44,21.29993656639313,0.0
-20,17.78,44,21.592862938337547,0.0
-20,17.78,44,21.18298829202314,0.0
-20,17.78,44,21.36799979030124,0.0
-20,17.78,44,21.27337801371735,0.0
-20,17.78,44,21.1338266104642,0.0
-20,17.78,44,21.049530515243102,0.0
-20,17.78,44,20.995111342126933,0.0
-20,17.78,44,20.542697689604594,0.0
-20,17.78,44,20.8587219215529,0.0
-20,17.78,44,21.343492482869365,0.0
-19,17.78,44,21.233720644917284,0.0
-19,17.78,43,20.541602648579698,0.0
-19,17.78,43,20.541391890295586,0.0
-19,17.78,43,20.840930285512343,0.0
-19,17.78,43,20.693417264836967,0.0
-19,17.78,43,21.10197612589654,0.0
-19,17.78,43,21.134448681527005,0.0
-19,17.78,43,20.74848456526435,0.0
-19,17.78,43,20.8680578545343,0.0
-19,17.78,43,21.09802866911312,0.0
-19,17.78,43,21.170747998670407,0.0
-19,17.78,43,21.238536765247773,0.0
-19,17.78,43,21.23756697913943,0.0
-19,17.78,43,21.23056910678129,0.0
-19,17.78,43,21.38580995317764,0.0
-19,17.78,43,21.405412706768587,0.0
-19,17.78,43,21.29411983388094,0.0
-18,17.78,43,19.91728078595375,0.0
-18,17.78,43,19.77264484992089,0.0
-18,17.78,42,21.41692715789109,0.0
-18,17.78,42,21.53545780273956,0.0
-18,17.78,42,21.399620083533407,0.0
-18,17.78,42,21.393083460009564,0.0
-18,17.78,42,21.39851838472869,0.0
-18,17.78,42,21.476590239455533,0.0
-18,17.78,42,21.394817510380605,0.0
-18,17.78,42,21.455824359352235,0.0
-18,17.78,42,21.013229985163875,0.0
-18,17.78,42,20.954763898238525,0.0
-18,17.78,42,21.562880403941577,0.0
-18,17.78,43,21.568289094565717,0.0
-18,17.78,43,19.93977239652952,0.0
-18,17.78,43,19.895506556925824,0.0
-18,17.78,43,20.061769579123848,0.0
-17,17.78,43,20.000409231273338,0.0
-17,17.78,43,18.48997811395273,0.0
-17,17.78,42,18.669502828480404,0.0
-17,17.78,42,20.88294405233229,0.0
-17,17.78,42,20.699825106659915,0.0
-17,17.78,42,20.676430442454603,0.0
-17,17.78,42,20.843903467192973,0.0
-17,17.78,42,20.84391489901664,0.0
-17,17.78,42,20.82941242020901,0.0
-17,17.78,42,20.9157988826576,0.0
-17,17.78,42,20.87624592204169,0.0
